Longitude,Latitude,House_Age,Total_Rooms,Total_Bedrooms,Bathrooms,Parking,Dist_Mall_KM,Dist_Metro_KM,Price_Crore
72.8432,18.9345,14,3,2,2,0,0.7,0.64,7.36
72.8052,19.025,2,3,2,2,1,1.18,1.38,9.49
72.8309,18.8827,2,3,2,3,1,1.23,1.08,10.8
72.8584,18.8892,26,3,1,1,2,0.56,0.58,6.23
72.8908,19.0301,24,3,1,1,0,2.7,3.01,6.98
72.8662,18.9818,12,2,1,1,0,6.04,4.08,6.21
72.8469,19.0483,11,3,1,1,0,1.75,1.95,10.02
72.8026,18.8859,3,2,1,1,1,2.62,2.65,4.94
72.8575,18.8878,5,3,2,2,0,3.27,2.49,6.98
72.8877,19.0658,0,5,3,3,2,0.89,0.73,32.28
72.8644,18.9904,19,5,3,3,0,2.04,2.04,18.28
72.8054,19.0647,9,3,2,2,0,1.91,2.23,7.36
72.8243,19.0502,6,2,1,1,1,0.5,0.41,10.5
72.8755,19.0088,20,2,1,1,0,4.24,3.28,5.92
72.8705,18.9991,0,3,1,1,1,6.37,5.07,9.18
72.7926,18.9539,33,3,1,1,0,0.54,0.4,4.95
72.817,18.9663,41,4,2,2,1,3.42,2.47,5.23
72.8566,18.8783,6,3,2,2,1,2.81,1.9,8.34
72.8662,18.9964,19,3,1,1,2,8.83,8.39,5.54
72.8333,18.9088,5,2,1,1,0,2.6,2.66,4.71
72.89,18.9716,5,3,2,2,0,3.79,3.0,12.69
72.8324,19.0169,9,2,1,1,2,1.03,1.02,10.6
72.8552,18.9241,42,4,3,3,2,5.76,4.44,5.19
72.7992,19.0416,1,4,3,3,0,11.54,8.05,5.54
72.7952,19.007,5,3,1,1,1,10.58,8.21,3.22
72.8497,19.065,12,3,2,2,1,1.79,1.52,14.65
72.8721,18.9768,27,2,1,1,2,0.77,0.81,8.21
72.7848,18.8826,44,3,1,1,1,1.95,1.39,3.49
72.8923,18.8956,2,3,2,3,1,2.51,2.87,9.02
72.8871,18.9885,5,4,3,4,1,3.81,2.7,20.95
72.8974,18.9359,9,3,2,2,1,8.85,9.24,4.51
72.8221,18.8716,23,5,3,3,0,2.99,2.41,9.1
72.8998,19.0019,0,2,1,1,2,2.61,2.17,11.03
72.8109,18.8686,12,4,2,2,1,0.36,0.25,10.7
72.8493,19.063,19,3,2,2,1,2.7,2.07,12.2
72.8455,19.0478,24,3,2,2,1,0.13,0.1,13.62
72.8783,18.9797,2,4,3,4,0,3.54,3.52,18.52
72.8871,19.0072,15,3,2,2,0,5.93,4.57,9.27
72.8156,18.9756,27,3,2,2,0,0.12,0.13,6.28
72.7867,18.9617,31,3,1,1,2,0.78,0.81,5.19
72.8071,19.0015,6,3,1,1,1,2.12,1.79,6.59
72.8295,18.9529,3,4,2,3,1,1.87,1.41,21.06
72.7962,18.9237,21,4,2,2,2,0.47,0.33,9.94
72.8182,18.9668,1,4,2,2,0,0.75,0.63,10.7
72.8707,19.0217,5,4,2,3,1,3.08,2.21,18.83
72.893,18.9142,0,4,2,2,0,6.03,6.89,6.27
72.8283,18.9473,6,3,2,2,2,1.35,0.96,10.03
72.7893,19.0409,2,3,2,2,0,1.52,1.05,8.46
72.813,18.953,10,4,2,2,1,4.05,4.01,8.06
72.8603,19.0194,34,5,3,4,1,0.69,0.58,18.67
72.8201,19.0012,36,3,2,2,2,6.05,5.01,7.43
72.8669,19.0551,7,5,3,3,1,4.39,3.47,20.12
72.8691,18.952,2,3,2,2,2,0.13,0.12,20.89
72.8472,18.9569,4,3,2,2,0,1.76,1.56,14.54
72.8248,18.9954,20,3,2,2,2,8.28,6.74,8.45
72.7904,19.0077,3,3,2,2,1,0.53,0.39,10.39
72.8788,19.0589,50,5,3,3,1,1.7,2.01,10.77
72.8624,18.9639,50,5,3,3,1,5.85,5.62,7.36
72.8596,18.9752,8,3,2,2,0,3.7,2.69,12.2
72.8213,19.043,11,3,2,2,1,1.05,0.73,15.54
72.811,19.0017,1,3,2,2,2,2.73,3.1,8.8
72.8025,19.0621,4,3,2,2,0,4.88,4.78,6.15
72.8043,19.002,10,2,1,1,0,0.77,0.84,4.83
72.7976,19.0333,17,3,2,2,0,1.2,0.85,7.1
72.8877,18.926,38,2,1,1,0,5.28,6.5,1.73
72.8587,19.0063,18,4,2,2,1,10.84,11.25,5.37
72.8488,18.8988,21,2,1,1,0,7.83,5.99,2.65
72.8985,19.0241,3,2,1,1,0,3.64,4.09,7.14
72.8786,19.056,26,4,2,2,1,1.73,1.48,14.01
72.8688,18.9097,3,3,1,1,0,2.98,2.56,5.57
72.8805,18.9036,25,2,1,1,1,1.0,0.81,4.24
72.8808,18.9936,13,4,3,3,0,4.71,4.97,13.36
72.8179,18.9526,3,3,2,2,1,0.16,0.11,10.35
72.8738,18.9859,25,2,1,1,0,0.18,0.2,6.81
72.7884,18.9396,0,3,2,2,1,3.57,3.05,8.43
72.865,18.9615,28,2,1,1,1,4.5,3.27,5.51
72.795,19.0198,17,3,2,2,1,2.29,2.59,7.27
72.895,18.8898,48,2,1,1,2,3.37,2.61,2.18
72.832,19.0074,18,2,1,1,2,3.23,4.0,7.35
72.8134,18.939,11,2,1,1,1,0.5,0.35,5.55
72.8485,18.956,7,3,1,1,2,0.38,0.41,15.05
72.8325,19.014,1,4,2,2,0,2.17,2.31,16.73
72.8225,18.8924,19,4,2,2,1,3.2,3.51,7.2
72.787,19.0218,16,2,1,1,0,0.75,0.6,4.83
72.8986,19.0378,11,2,1,1,0,0.98,1.21,8.29
72.8179,18.9977,0,3,1,1,0,2.53,3.0,6.0
72.8547,19.0634,50,2,1,1,0,7.62,6.04,2.5
72.8387,18.9917,10,4,2,3,1,3.06,2.17,17.73
72.8091,18.8906,8,3,2,2,1,1.22,0.85,8.8
72.7859,18.988,50,2,1,1,1,1.02,1.16,2.49
72.8613,19.0193,41,3,2,2,1,7.63,6.93,5.25
72.7975,18.9651,20,3,2,2,2,0.13,0.1,9.04
72.8005,18.9925,46,4,2,2,2,7.9,6.46,2.9
72.8843,18.8716,10,4,3,3,1,1.1,1.01,11.98
72.8887,18.8895,5,3,2,2,2,7.43,6.67,6.14
72.8404,18.9529,9,4,3,4,2,8.72,7.89,13.4
72.7856,19.0458,14,4,2,2,0,0.78,0.82,8.79
72.7987,19.0449,12,2,1,1,1,0.11,0.1,5.43
72.8296,18.9605,0,3,1,1,0,2.49,2.25,10.99
72.7871,19.015,2,3,2,2,1,0.16,0.16,10.65
72.8862,19.0496,23,4,3,3,2,1.37,1.23,19.94
72.8615,18.9377,0,3,1,1,1,0.56,0.49,8.49
72.8108,19.0557,3,4,2,3,1,5.41,4.54,8.5
72.8597,19.0579,10,4,3,3,1,3.83,3.59,17.67
72.7987,19.0596,3,3,1,1,1,1.38,1.45,7.3
72.8757,18.9238,25,3,2,2,0,2.92,2.75,5.8
72.8662,18.928,10,4,3,3,0,2.17,1.65,10.65
72.8551,18.9882,18,3,2,2,0,1.68,1.95,11.56
72.8583,18.8959,38,3,2,2,1,1.86,1.65,5.2
72.8245,19.0619,17,3,1,1,0,16.87,12.33,2.63
72.8145,18.9035,23,4,2,3,1,0.25,0.19,9.33
72.8447,18.9077,28,4,2,3,1,1.32,1.52,8.35
72.8712,18.9031,17,5,3,3,1,0.73,0.58,13.4
72.8044,19.0374,50,3,1,1,0,5.77,4.49,1.63
72.8866,19.0519,2,2,1,1,1,3.2,3.26,8.42
72.8831,19.0206,5,4,3,3,2,3.27,2.46,22.93
72.8367,18.8755,10,3,2,2,1,2.85,2.1,7.57
72.8158,19.0653,2,5,3,3,2,3.65,3.6,14.15
72.8473,18.8771,18,5,3,4,1,3.28,3.69,10.51
72.8304,19.008,10,3,2,2,1,1.56,1.1,15.9
72.886,18.9443,19,5,3,3,0,7.66,7.55,4.99
72.8982,18.9008,0,2,1,1,2,0.6,0.44,7.26
72.8236,18.9394,4,4,3,3,1,1.69,1.26,13.0
72.8543,18.9977,3,3,2,2,2,0.19,0.13,20.47
72.8116,18.8845,24,2,1,1,1,5.12,4.77,2.91
72.7872,18.9446,18,3,2,2,1,8.21,7.53,4.2
72.8894,18.8892,12,4,2,2,2,1.5,1.34,11.11
72.8236,18.9677,1,4,3,4,0,5.83,4.37,16.77
72.8128,18.9892,7,4,3,3,2,1.87,1.45,13.75
72.7923,18.9552,5,2,1,1,0,0.93,1.07,4.57
72.804,18.9742,4,3,2,2,0,0.1,0.1,9.38
72.8995,18.9423,25,2,1,1,2,6.65,6.8,2.62
72.8117,19.066,10,3,1,1,0,4.12,3.1,5.18
72.8679,19.0646,16,2,1,1,1,1.15,0.88,8.57
72.8945,18.9338,13,4,2,2,0,0.73,0.52,9.06
72.8083,19.0262,5,4,3,3,1,3.79,2.6,11.34
72.8583,18.8976,50,2,1,1,2,4.31,3.92,2.19
72.8118,18.9515,7,3,2,2,1,2.53,2.48,7.83
72.8816,18.9492,24,3,2,2,2,3.73,3.01,6.55
72.8564,18.9133,4,3,2,2,2,2.59,3.17,8.92
72.7882,18.9171,1,4,3,4,0,2.07,1.81,12.28
72.8976,19.0401,20,3,2,3,0,3.25,2.54,11.51
72.8596,18.8879,8,3,2,2,1,0.95,1.08,9.12
72.8028,18.9473,1,2,1,1,1,6.72,5.5,3.92
72.8493,18.979,0,4,3,4,0,6.66,7.27,13.36
72.8356,18.918,7,3,2,2,1,11.99,8.28,3.26
72.8543,18.9165,26,4,2,2,1,1.75,2.1,7.65
72.7833,18.9012,2,2,1,1,1,1.71,2.01,5.7
72.8123,18.9077,11,3,2,2,1,0.14,0.1,9.01
72.7961,18.931,2,3,2,2,1,1.5,1.64,9.92
72.8124,18.9472,14,4,3,3,1,2.62,2.84,9.63
72.8898,18.9156,37,3,2,2,1,8.76,6.4,2.8
72.811,19.0308,35,3,1,1,1,2.58,1.93,4.0
72.8575,18.8843,33,2,1,1,0,4.14,3.79,2.14
72.7946,18.9423,9,3,2,2,1,0.99,0.98,8.86
72.7847,18.8814,6,4,3,3,1,0.33,0.23,13.75
72.8465,18.9874,9,4,2,2,0,6.33,4.92,11.13
72.8008,18.9898,0,2,1,1,1,0.08,0.1,6.6
72.8813,18.9482,38,2,1,1,1,0.73,0.58,3.32
72.8179,18.8744,10,3,1,1,1,1.72,1.32,7.01
72.8312,19.0609,5,4,2,2,0,3.16,2.24,15.69
72.8321,18.9309,5,3,2,2,1,2.45,2.07,8.18
72.8524,18.9535,10,2,1,1,2,12.09,8.3,4.27
72.8363,18.9509,5,3,2,2,1,5.4,5.88,10.97
72.8335,18.9704,9,2,1,1,1,3.22,3.45,7.49
72.8883,18.9657,7,3,2,2,2,1.59,1.11,18.21
72.8507,18.999,22,4,2,3,1,4.5,3.52,13.0
72.8793,19.0413,21,3,2,2,0,0.92,0.79,12.69
72.8409,18.9274,4,2,1,1,0,1.3,1.49,4.91
72.877,19.0531,18,4,3,3,1,3.69,2.61,16.85
72.8336,18.9713,36,4,3,3,0,0.64,0.57,13.31
72.7947,19.0532,2,3,2,2,1,0.11,0.1,10.57
72.7882,19.0661,17,3,2,2,1,0.57,0.63,8.28
72.8367,18.9047,1,2,1,1,1,0.68,0.49,6.16
72.7987,18.9678,10,4,2,3,1,0.12,0.1,12.27
72.7843,18.9038,19,5,3,4,2,0.75,0.53,14.8
72.8642,18.9486,0,4,2,2,0,2.43,2.46,9.65
72.853,18.9316,15,5,3,3,1,6.16,6.51,8.02
72.8046,18.9908,9,3,1,1,2,2.24,1.63,7.09
72.8641,19.0022,9,2,1,1,1,1.94,1.65,8.66
72.8439,19.0146,18,3,2,2,1,2.91,2.67,11.65
72.8475,18.9096,5,3,2,2,0,4.44,3.82,6.5
72.8705,19.0338,26,4,2,2,2,1.78,1.49,15.24
72.8445,18.868,18,5,3,3,0,1.09,1.2,10.57
72.8534,18.9278,8,2,1,1,2,0.76,0.87,5.64
72.8337,19.0351,16,3,2,3,1,0.95,0.85,15.77
72.8227,18.9511,0,4,2,2,1,1.09,1.15,20.83
72.8372,19.0227,6,2,1,1,0,0.27,0.23,9.32
72.7874,18.869,0,3,1,1,0,2.52,2.58,5.55
72.8442,18.9692,3,3,1,1,0,0.58,0.4,12.52
72.7854,18.9977,4,4,3,3,1,1.86,1.98,12.8
72.8483,18.9,5,3,1,1,1,0.15,0.1,8.14
72.8044,18.9373,28,3,2,2,2,7.96,9.06,3.41
72.8355,18.9294,2,3,1,1,1,1.57,1.74,7.55
72.8468,19.0074,3,3,1,1,1,5.19,4.95,9.32
72.8341,18.9631,8,3,2,2,1,0.69,0.56,16.76
72.7972,18.9342,11,2,1,1,1,0.5,0.56,5.25
72.8099,18.9559,29,3,2,2,1,3.4,3.03,5.56
72.8639,18.9127,2,4,3,3,1,2.86,2.52,12.29
72.8893,18.97,24,2,1,1,1,0.67,0.75,7.85
72.8604,18.9369,16,3,2,2,2,2.73,2.0,8.09
72.7968,18.9778,14,4,2,3,0,3.34,3.7,7.58
72.8252,18.9134,23,4,3,3,1,0.77,0.9,10.47
72.835,18.8771,9,2,1,1,2,4.67,3.99,4.67
72.8044,18.8669,12,4,3,3,2,0.29,0.21,14.46
72.8544,19.0341,22,4,3,4,1,0.78,0.84,20.28
72.8081,19.0436,9,3,2,2,1,7.66,5.31,5.16
72.8649,18.993,1,4,2,2,1,0.37,0.3,22.28
72.8548,18.904,50,3,2,2,1,0.33,0.27,4.62
72.8655,18.8798,2,5,3,3,1,6.85,4.74,10.17
72.8124,19.064,5,3,2,2,2,2.24,2.77,9.05
72.82,18.9057,6,2,1,1,1,4.0,4.67,3.92
72.8192,18.8805,15,4,2,2,0,3.63,2.68,7.15
72.8426,18.9374,23,4,3,4,1,8.16,7.41,5.91
72.8545,19.0478,2,3,2,2,1,3.6,3.18,14.41
72.8336,18.9353,38,2,1,1,1,0.34,0.34,4.09
72.8291,18.9726,50,3,2,2,1,1.38,0.99,7.21
72.8739,19.0609,31,2,1,1,0,12.13,10.17,1.72
72.7939,19.0043,15,4,2,3,0,4.11,3.26,7.94
72.8004,19.0519,11,2,1,1,1,2.95,2.19,4.06
72.8206,18.9125,10,3,2,2,2,0.74,0.54,10.34
72.8727,18.9607,16,3,2,2,0,2.53,2.58,11.39
72.8983,19.0395,9,3,2,2,0,2.16,1.7,13.56
72.8581,18.9895,8,3,2,2,1,2.18,1.97,14.82
72.7994,18.9643,27,4,2,2,0,0.45,0.4,7.55
72.8921,18.9837,5,4,3,4,2,1.16,0.8,28.06
72.8945,18.9557,2,2,1,1,2,4.25,3.48,9.34
72.7862,18.9333,4,3,2,3,0,1.48,1.48,8.8
72.8732,19.0132,29,4,2,2,1,10.76,8.69,5.87
72.8919,18.8771,17,4,2,2,0,13.81,12.37,2.15
72.8328,18.9238,0,3,1,1,2,6.8,5.03,5.31
72.8599,18.9687,4,4,3,4,2,4.26,4.68,20.31
72.8992,19.0645,48,3,2,2,1,3.81,2.57,5.92
72.8274,18.9351,15,4,3,3,1,2.63,3.21,9.66
72.819,18.9212,0,4,2,3,1,2.03,2.05,11.52
72.8369,18.9799,12,3,2,3,1,1.36,1.46,15.78
72.7926,18.8682,31,3,2,2,1,3.74,3.2,4.92
72.8151,18.8962,13,4,2,3,0,0.42,0.36,9.97
72.8005,18.9238,16,3,1,1,2,2.14,1.5,6.76
72.7967,19.0216,2,2,1,1,1,0.59,0.51,5.81
72.873,18.9355,50,4,2,2,2,1.72,1.84,4.66
72.821,18.9349,7,3,1,1,0,2.71,1.91,6.45
72.8445,19.0656,1,3,2,3,1,8.59,5.83,11.58
72.7902,18.9229,40,2,1,1,0,0.65,0.52,3.07
72.8092,18.9123,12,2,1,1,1,3.01,2.07,4.73
72.8703,19.0632,2,2,1,1,0,1.18,1.39,8.96
72.8058,19.0172,12,2,1,1,0,3.31,2.93,3.56
72.8888,18.9959,46,2,1,1,1,3.93,2.72,4.5
72.8527,18.9176,4,4,3,3,1,0.14,0.11,14.31
72.842,19.0169,2,4,3,3,0,1.77,1.26,21.44
72.8712,18.8801,4,4,2,2,2,4.16,3.93,9.12
72.8681,19.0387,20,3,2,2,2,2.18,1.63,14.64
72.8386,19.0598,3,3,1,1,1,1.03,1.19,13.47
72.7867,18.9778,4,3,2,3,2,1.26,1.2,10.81
72.8471,19.0003,2,4,2,3,0,8.33,6.96,10.92
72.7853,18.9404,24,3,1,1,1,5.99,4.89,3.87
72.786,19.0501,20,4,3,3,1,3.95,4.44,8.01
72.8029,18.9703,47,3,2,2,0,3.8,4.0,2.71
72.8485,18.969,8,3,2,3,2,0.56,0.39,20.81
72.7838,19.0002,3,3,2,2,0,1.72,1.33,8.12
72.8,18.9678,1,5,3,3,2,0.58,0.41,18.16
72.8775,18.9355,19,2,1,1,1,3.68,3.59,3.28
72.7877,19.004,7,3,1,1,1,1.15,1.02,7.37
72.896,18.9088,1,3,2,2,1,3.17,2.79,8.75
72.8781,19.0004,10,3,1,1,2,0.27,0.23,14.89
72.8212,18.957,8,4,3,3,2,0.09,0.1,27.52
72.8219,19.0463,4,3,1,1,0,6.15,6.3,7.1
72.863,18.9897,11,3,2,3,1,0.15,0.12,18.14
72.8931,18.9024,30,4,3,3,2,4.84,3.48,7.6
72.7945,19.0544,25,4,3,3,0,5.71,4.6,6.57
72.8266,18.9067,4,2,1,1,2,1.52,1.66,5.74
72.8628,18.9565,2,3,2,3,0,0.54,0.36,17.48
72.8853,19.0293,8,3,2,3,1,2.19,1.61,16.57
72.8954,19.0288,17,4,2,2,1,2.35,2.44,15.0
72.7875,18.9678,13,4,2,2,1,0.22,0.23,10.48
72.8463,18.9785,23,2,1,1,0,7.25,5.79,4.5
72.8374,18.9259,8,4,2,2,2,0.15,0.1,12.89
72.8776,19.0312,12,2,1,1,1,0.24,0.19,9.75
72.8009,19.0022,8,2,1,1,1,0.12,0.14,5.71
72.8722,18.8819,9,4,2,3,1,1.83,2.01,10.19
72.8756,18.9055,23,3,1,1,0,0.11,0.1,5.11
72.7852,18.9837,17,3,1,1,0,0.08,0.1,5.91
72.8422,18.9414,50,4,3,3,0,2.16,1.78,4.75
72.8447,18.9613,39,4,2,2,0,1.53,1.59,9.87
72.8719,18.9074,5,4,3,3,0,2.54,2.47,10.32
72.8191,19.0529,24,4,2,2,2,0.3,0.23,9.8
72.7843,19.0069,18,4,2,3,1,0.22,0.21,10.43
72.8511,19.0077,5,2,1,1,1,0.15,0.1,10.62
72.8877,19.049,18,2,1,1,1,0.14,0.1,8.75
72.8043,19.0639,1,2,1,1,1,2.74,3.24,4.43
72.8653,18.9321,1,4,2,2,2,1.57,1.65,12.26
72.8276,18.9575,5,4,3,3,0,0.14,0.1,22.76
72.8783,18.9595,5,5,3,3,2,5.66,5.73,19.26
72.8793,18.999,4,4,3,3,1,4.64,3.39,18.9
72.7908,18.928,19,4,3,3,2,0.31,0.28,13.14
72.8254,18.9523,10,2,1,1,1,1.05,0.85,9.75
72.8987,18.8999,1,4,3,4,0,1.44,1.11,12.8
72.8806,18.9778,25,4,2,2,0,2.95,1.99,12.28
72.8206,18.9164,16,2,1,1,1,1.38,1.24,4.54
72.8143,19.0185,8,3,1,1,1,7.58,5.56,4.33
72.7954,18.9369,27,3,1,1,1,2.18,1.98,4.34
72.8199,18.9742,1,2,1,1,1,0.87,0.71,6.11
72.8928,18.9757,3,4,3,3,0,2.42,1.69,20.91
72.8179,19.0532,15,2,1,1,1,0.28,0.19,5.25
72.8793,19.0058,0,2,1,1,0,0.3,0.3,10.09
72.8903,18.9582,50,3,2,2,2,0.5,0.41,8.07
72.863,18.9477,3,3,1,1,1,5.4,5.97,4.88
72.8078,18.9379,20,4,3,3,1,2.09,1.49,10.25
72.8318,18.888,22,3,2,2,0,1.32,1.2,6.02
72.8728,19.0435,6,3,2,2,1,3.6,2.82,14.11
72.7965,19.0332,11,2,1,1,1,0.6,0.48,5.7
72.8665,19.036,16,3,1,1,1,11.29,12.46,3.19
72.8545,18.9127,7,3,1,1,0,4.34,3.02,5.13
72.8306,19.0309,20,4,2,2,2,2.12,1.94,16.65
72.8803,18.9704,6,3,2,2,1,6.35,7.68,9.15
72.8779,19.0499,12,3,2,2,0,4.76,3.67,10.69
72.8356,18.9452,5,2,1,1,0,1.11,0.88,5.05
72.7929,19.0057,2,4,3,3,1,3.38,2.36,11.75
72.8231,18.9596,10,3,2,2,1,1.3,0.95,15.66
72.8591,18.9565,46,3,2,2,0,0.17,0.12,7.22
72.8862,18.9489,15,2,1,1,1,0.87,0.81,5.0
72.8765,18.9048,26,4,2,2,1,2.25,2.56,7.27
72.8307,18.8684,13,5,3,3,1,3.85,2.89,10.96
72.854,18.999,6,3,2,2,1,8.36,6.45,9.57
72.8928,18.9931,7,3,2,3,2,6.65,4.46,13.22
72.8957,19.0532,1,2,1,1,0,0.57,0.46,9.5
72.8332,18.9411,32,2,1,1,1,0.1,0.11,3.91
72.8875,19.0665,4,3,2,2,1,0.97,0.77,17.24
72.8662,18.9541,31,2,1,1,1,1.94,1.56,6.35
72.874,18.927,13,3,2,2,1,2.0,1.58,8.02
72.8866,18.9607,10,2,1,1,1,0.13,0.1,9.95
72.8119,19.0592,8,2,1,1,2,0.55,0.4,6.24
72.785,18.9313,8,2,1,1,1,9.32,6.93,2.63
72.8675,18.8953,5,4,2,3,1,0.18,0.15,12.86
72.8525,18.8851,0,2,1,1,2,1.32,1.11,6.65
72.8523,18.9553,28,2,1,1,0,10.2,7.95,2.72
72.8459,18.9174,7,2,1,1,0,3.51,3.93,3.5
72.8846,18.9578,28,4,2,3,1,0.59,0.71,15.26
72.7925,18.9696,8,2,1,1,1,0.81,1.01,5.69
72.8198,18.9172,11,2,1,1,1,2.94,3.62,4.3
72.8163,18.8729,40,4,3,3,0,0.9,0.93,6.98
72.8314,18.9756,23,2,1,1,1,0.69,0.86,7.43
72.7853,19.0176,22,3,1,1,2,7.94,5.43,4.09
72.8742,19.0051,7,3,2,2,1,5.97,7.36,9.28
72.8157,18.9278,29,5,3,3,2,5.67,4.43,8.4
72.7838,19.0211,0,4,2,2,1,0.27,0.19,12.54
72.8066,18.9975,5,3,2,2,2,5.8,5.13,6.81
72.8374,19.0273,31,4,3,3,0,5.0,3.34,10.71
72.8877,18.9912,10,3,2,2,0,1.89,1.69,13.08
72.8725,19.0125,5,3,2,2,2,3.59,2.58,16.34
72.8384,19.0607,12,3,2,2,1,2.07,1.62,14.42
72.869,18.9088,9,3,1,1,0,1.4,1.58,5.95
72.8031,18.9518,7,2,1,1,2,0.23,0.18,6.79
72.8672,18.8887,18,3,2,3,0,1.55,1.28,7.51
72.8292,18.9001,2,3,1,1,1,1.19,0.86,7.23
72.8888,18.8704,21,2,1,1,1,0.45,0.32,4.71
72.8803,18.8904,16,3,2,2,2,5.19,3.97,6.86
72.8184,18.9126,27,2,1,1,0,1.7,1.14,3.53
72.8402,18.928,42,4,2,2,1,8.04,5.99,3.83
72.886,19.0199,10,2,1,1,2,3.97,3.06,8.42
72.7878,18.8914,10,5,3,3,1,2.05,1.67,13.27
72.8754,18.8834,43,4,3,3,2,1.48,1.26,7.48
72.8977,19.0479,22,3,1,1,2,1.32,1.06,11.33
72.8649,18.992,20,3,2,2,0,1.97,1.9,11.45
72.8697,18.8729,32,2,1,1,0,5.04,4.55,2.44
72.8714,18.9727,21,2,1,1,1,1.24,0.92,7.78
72.8809,18.9004,25,2,1,1,1,10.01,7.17,1.96
72.8481,18.9892,8,4,3,3,0,3.83,3.48,15.86
72.877,19.026,12,2,1,1,1,1.48,1.67,8.62
72.8607,18.9531,40,3,2,3,1,7.87,6.12,5.91
72.7933,19.0086,0,3,2,3,0,0.79,0.68,10.62
72.8027,18.9378,6,2,1,1,0,6.15,4.41,3.68
72.8219,18.9672,5,3,1,1,1,1.38,1.12,13.02
72.8613,18.9097,50,4,3,4,0,3.2,2.87,4.8
72.8989,18.9205,10,2,1,1,0,13.47,15.0,1.07
72.8989,18.9994,3,3,2,2,1,4.76,3.81,13.21
72.863,18.9991,2,2,1,1,1,0.44,0.32,11.11
72.8005,18.9834,2,3,2,2,1,0.93,0.95,10.18
72.8281,18.9011,12,3,2,3,0,3.6,3.21,6.97
72.8769,19.0587,11,3,1,1,1,4.25,3.23,9.42
72.8246,18.9611,11,2,1,1,1,0.13,0.1,10.14
72.8341,18.962,6,4,2,2,0,4.93,3.72,13.71
72.8812,19.0163,4,2,1,1,0,4.51,3.08,7.22
72.8824,18.9211,27,4,2,2,1,2.34,2.58,6.89
72.8177,18.9829,19,2,1,1,2,0.58,0.65,5.42
72.8321,18.9568,2,4,3,3,0,5.24,6.48,13.18
72.8186,19.0096,15,4,2,2,2,1.4,1.43,10.38
72.8258,18.8996,2,4,3,3,0,0.65,0.44,12.5
72.8258,18.996,8,2,1,1,0,0.85,0.73,9.06
72.8923,19.0005,17,4,3,3,0,0.09,0.1,19.52
72.8027,19.0374,24,3,2,2,1,0.56,0.38,7.65
72.8464,18.9203,5,5,3,4,2,0.48,0.33,18.24
72.829,18.8672,16,4,2,3,0,4.88,4.92,6.52
72.8545,18.9713,16,4,2,2,1,0.58,0.4,17.94
72.792,19.0297,0,5,3,3,1,0.15,0.1,16.93
72.896,19.0304,0,2,1,1,0,2.11,2.23,8.21
72.8144,18.9304,10,2,1,1,1,3.41,3.35,4.03
72.8803,18.8685,4,3,1,1,1,0.7,0.85,7.74
72.8813,18.973,15,3,2,2,2,0.97,0.89,16.36
72.8826,19.0321,50,3,2,2,1,4.23,3.51,5.47
72.8546,19.0081,14,3,2,2,1,1.63,1.14,14.48
72.8261,19.0191,2,3,1,1,2,5.81,4.94,10.09
72.7985,18.9231,3,5,3,4,0,0.27,0.18,15.32
72.7965,18.9,8,3,2,2,1,0.53,0.46,9.64
72.8454,18.8801,7,4,3,4,1,11.6,8.52,5.47
72.8191,19.0318,5,3,2,2,1,0.91,0.69,10.41
72.8464,18.9993,0,4,3,3,1,0.49,0.45,26.61
72.8938,18.9883,11,4,2,2,1,3.39,2.87,15.49
72.8056,19.0493,4,3,2,3,0,4.99,5.92,6.28
72.8384,18.8869,0,5,3,3,1,8.96,6.93,8.7
72.8516,19.0566,0,3,2,2,0,0.13,0.11,17.65
72.8282,19.0437,16,4,3,3,0,1.38,1.22,18.05
72.7982,18.9651,22,4,2,2,1,0.49,0.51,9.19
72.797,18.9443,31,5,3,3,0,2.23,1.85,7.84
72.8894,18.8685,1,3,2,2,1,3.42,2.89,8.15
72.8215,19.0487,6,4,2,2,1,2.64,2.03,18.02
72.8468,18.9985,0,2,1,1,0,2.94,2.12,8.74
72.8095,18.8736,3,3,2,2,2,5.57,3.72,7.44
72.809,18.9914,16,2,1,1,1,10.2,7.18,2.8
72.8698,18.8746,0,4,2,3,1,2.78,2.36,11.24
72.8494,18.8837,17,4,2,2,2,0.08,0.1,11.3
72.8174,19.0022,21,3,2,2,0,0.28,0.22,7.33
72.8237,19.0196,27,4,3,4,1,5.53,4.26,13.11
72.8179,18.9111,5,5,3,3,2,4.72,3.98,12.18
72.8573,19.0006,12,2,1,1,1,1.62,1.9,8.38
72.858,19.0083,10,4,3,3,1,0.78,0.62,22.96
72.8133,19.0019,4,4,2,2,0,1.29,0.98,9.97
72.8118,19.0164,14,3,2,2,1,1.62,1.11,8.38
72.8596,18.9533,8,3,2,2,0,6.35,4.83,9.91
72.8767,18.9109,21,3,2,2,0,0.67,0.68,6.66
72.8259,18.8852,39,3,2,3,0,3.36,4.11,4.14
72.8992,18.9825,10,5,3,3,0,0.25,0.29,23.68
72.8715,18.9449,5,4,2,2,1,3.14,2.54,9.48
72.8385,18.8953,1,3,2,2,1,0.68,0.65,10.47
72.8612,19.013,10,4,3,3,1,0.54,0.66,23.49
72.792,19.048,14,4,2,2,1,0.22,0.21,10.26
72.8292,18.9756,6,3,2,2,2,0.61,0.66,19.33
