Longitude,Latitude,House_Age,Total_Rooms,Total_Bedrooms,Bathrooms,Parking,Dist_Mall_KM,Dist_Metro_KM,prediction
72.8562,18.9738,5,3,2,2,0,0.63,0.57,16.006400000000006
72.7854,19.0536,35,4,3,4,0,0.77,0.71,8.5267
72.7859,18.9851,44,4,2,2,1,1.91,2.3,4.726200000000002
72.8338,19.052,27,4,3,3,1,0.12,0.15,18.30399999999999
72.852,18.9065,29,4,3,4,1,4.98,4.06,7.525700000000008
72.807,18.9528,11,2,1,1,1,2.36,2.83,4.560099999999996
72.8304,18.8879,20,5,3,3,2,0.59,0.39,13.336700000000006
72.7998,18.9564,17,2,1,1,0,0.93,0.82,4.708599999999998
72.8851,18.9684,19,3,1,1,2,0.54,0.48,10.7256
72.8103,18.9558,16,4,2,2,2,2.92,2.62,9.254200000000003
72.8921,18.9111,32,2,1,1,2,0.76,0.9,4.208600000000003
72.8618,19.025,7,3,1,1,0,2.4,1.64,10.825299999999997
72.8605,18.9363,17,4,3,3,1,3.25,2.75,9.642600000000002
72.8173,18.8768,3,2,1,1,0,0.56,0.47,5.5336000000000025
72.8679,18.9204,4,4,2,3,1,1.89,1.47,11.378599999999999
72.8209,19.0448,23,2,1,1,1,4.11,3.77,6.108300000000001
72.8714,18.8696,6,3,2,2,1,0.77,0.78,9.492699999999997
72.8802,18.897,1,3,2,3,1,4.64,3.31,7.805300000000001
72.8405,18.9493,29,2,1,1,0,1.12,1.34,3.457199999999999
72.7916,18.9227,26,2,1,1,1,4.95,3.9,3.1022
72.7943,18.9096,1,2,1,1,1,2.92,3.0,4.9327000000000005
72.8996,18.9648,8,3,1,1,1,8.79,10.84,3.9526999999999983
72.8007,19.0143,50,3,2,2,1,2.78,3.22,3.623800000000001
72.7892,18.9886,10,3,2,2,0,0.12,0.1,8.163699999999999
72.8852,18.9807,3,3,2,2,1,1.29,1.44,17.076799999999984
72.7875,18.8989,0,4,3,3,0,3.25,2.91,10.833100000000004
72.8032,19.0084,1,2,1,1,1,1.87,1.5,5.589200000000002
72.8876,19.0022,50,2,1,1,1,4.43,3.03,3.796499999999997
72.859,18.9514,25,4,3,4,0,9.25,9.26,6.694999999999998
72.8216,18.9254,0,2,1,1,1,0.49,0.38,6.075899999999999
72.8446,18.9151,14,3,1,1,1,3.99,3.24,5.4495000000000005
72.8562,18.9237,50,3,2,3,1,0.16,0.16,4.588899999999998
72.793,18.9546,21,4,2,2,2,5.81,4.55,6.050499999999997
72.8707,19.0129,3,3,2,3,1,0.28,0.3,19.472999999999992
72.8722,18.9491,13,3,2,3,2,2.26,2.38,8.9418
72.8461,19.0478,2,4,2,2,1,0.83,0.68,21.737400000000008
72.7924,18.9363,1,3,2,2,0,0.36,0.32,9.389900000000008
72.8472,19.0576,6,4,2,3,2,0.56,0.62,23.03260000000002
72.854,18.8761,8,4,2,2,2,0.23,0.28,12.50410000000001
72.8625,18.8977,3,3,2,2,0,0.45,0.4,9.226299999999998
72.8064,19.0539,10,4,3,3,2,0.1,0.1,14.6326
